Gene,HEKTE,HCT116,U2OS
1521,0.03066182186437722,0.0,0.01924146396657476
1522,0.49849600266114813,0.4247460678229312,0.5089617333134869
1523,0.2649421960038733,0.3337886241054419,0.40777386645108527
1524,0.0,0.002795103948375123,0.005415953407313117
1525,0.04447385921134383,0.24757203775143644,0.2978007803173749
1527,0.0,0.0,0.0
1528,0.34251150165227756,0.35497790037092075,0.3998637923956183
1534,0.17076310428336455,0.3794510112049153,0.3728934127552153
1535,0.5337780741229152,0.4819008541114809,0.061595236659076104
1536,0.0016975901978076029,0.0473537111908278,0.006288706954252695
1537,0.3897130190444541,0.5451403230028273,0.5453529081537133
1538,0.0,0.0,0.0018406060836133342
1539,0.0,0.0,0.0
1540,0.20157282810135582,0.16784091194460085,0.1972590526007115
1543,0.008946314870636553,0.1350248808131048,0.01616853716263332
1544,0.0,0.0009409112327372734,0.0
1545,0.12759380391932115,0.06601617691449534,0.005415953407313117
1548,0.0,0.004613636892234392,0.03324497038868817
1549,0.0,0.0,0.0027474188357120687
1551,0.007387626410394262,0.011556996964798548,0.029260893227443886
1553,0.0,0.0,0.0
1555,0.0,0.0,0.0018406060836133342
1557,0.0,0.0037087419610916175,0.0045349271916093
1558,0.0016975901978076029,0.055581576494363294,0.0027474188357120687
1559,0.0016975901978076029,0.014846399885270206,0.006288706954252695
1562,0.002533943208326684,0.00814903178609486,0.012178758570941653
1565,0.013459225435695187,0.029075998794109405,0.10840204938154734
1571,0.013459225435695187,0.026253078755316562,0.053071161283090904
1572,0.0008529971234947871,0.0,0.029936878533107957
1573,0.03302681333058238,0.05610546037558595,0.11209205580673325
1576,0.002533943208326684,0.0,0.0
1577,0.05812476691812711,0.11203468725672806,0.10180299966873169
1579,0.0,0.0,0.0
1580,0.002533943208326684,0.0,0.012178758570941653
1581,0.0,0.0009409112327372734,0.0
1582,0.0,0.0,0.0009248590718990001
1583,0.023800120438587705,0.0009409112327372734,0.031935828044861836
1584,0.0,0.0,0.0
1585,0.0,0.0,0.0
1586,0.0016975901978076029,0.0037087419610916175,0.0045349271916093
1588,0.0,0.03382198112249339,0.0027474188357120687
1589,0.0008529971234947871,0.005509954491184496,0.022216040049255304
1591,0.36044939233134465,0.45547353972989396,0.3271082140433471
1592,0.009715158621639356,0.029768754996474318,0.018482704080821432
1593,0.13831209360957156,0.03770858840294851,0.01299053289979157
1594,0.07540644592032542,0.1750887247037962,0.19978465878999366
1595,0.27986065494951706,0.4081642056796278,0.3596636844694751
1600,0.0,0.0,0.048772241589858496
1601,0.3194075996136233,0.1398865532435652,0.270695916795835
1602,0.0,0.0018725522533507403,0.01299053289979157
1603,0.5076394847930789,0.5313461741567628,0.5079994292682053
1604,0.24980238344287078,0.30239186074107177,0.2773709439740682
1605,0.3226100120671246,0.4026686386830837,0.3996495838432382
1606,0.258255742687386,0.2918606415338548,0.25189239468731167
1607,0.0,0.0018725522533507403,0.012178758570941653
1608,0.005800071714131404,0.20964386319461717,0.07114837571700768
1609,0.15259347210197194,0.2315241291092712,0.14771555021865101
1610,0.0,0.0,0.008858849593758931
1611,0.4250277135699055,0.41670289163805446,0.44891377652890907
1612,0.30957092248799783,0.108799009883812,0.043685695154043455
1613,0.37689609606686886,0.3728108859110638,0.35592351181200055
1615,0.31959326435531366,0.4054368552806957,0.3841750514552972
1616,0.34621579005742215,0.40102241881893474,0.41236327107114046
1617,0.0008529971234947871,0.0009409112327372734,0.0
1618,0.0,0.0,0.0
1620,0.008946314870636553,0.0,0.1104071594613127
1621,0.0008529971234947871,0.005509954491184496,0.024386120794929248
1622,0.49575799818658184,0.5549091914195515,0.5879968944160078
1627,0.45137742647320245,0.4502017533663811,0.507023084423623
1628,0.09186204516808807,0.18182034362086238,0.31362078175485486
1629,0.16280284590138602,0.21620907821488142,0.16560553410765375
1630,0.0,0.0,0.023668375376313208
1632,0.32280872681445355,0.38473808577909124,0.3858437078193864
1633,0.27389237405266376,0.34116973641530096,0.3309641701526995
1634,0.030060236914080277,0.009012606725890536,0.06581020632358406
1635,0.3865825836989059,0.4221366620207442,0.3962580856568459
1636,0.008170513163084972,0.06741710325904668,0.048772241589858496
1638,0.002533943208326684,0.007277497518093384,0.008010007439955375
1639,0.34562462961362583,0.39981693381500855,0.4565441244875079
1641,0.0,0.0,0.0009248590718990001
1642,0.39463467604316677,0.5034909614489457,0.4555677465998646
1643,0.2780398092417868,0.353594494498683,0.4393498436381567
1644,0.0008529971234947871,0.019575425197793594,0.0045349271916093
1645,0.04135622459961016,0.04204984642602889,0.05463334208660016
1646,0.03302681333058238,0.052375818690971694,0.05463334208660016
1647,0.385919729932108,0.3400350963655043,0.36309106223701193
1649,0.23842840001876406,0.23943817861797864,0.22546173880748246
1650,0.4915434909894691,0.5460285845753743,0.5398136444509871
1652,0.4423758541822956,0.5124822117987069,0.47994270095666025
1653,0.38601473770378786,0.4880181347965306,0.43074166518513307
1654,0.43150534596645446,0.5135979863807348,0.4671041291556623
1655,0.5003473570260478,0.5904680972158046,0.5658670309332469
1656,0.28423486535933384,0.3967627047476075,0.3045324633492902
1657,0.20854749967783928,0.22794279897795663,0.21712736992733694
1659,0.25419952693616693,0.3312893216527693,0.3088196819573634
1660,0.4175746431024758,0.514815224167764,0.4647859603372664
1662,0.27399766639377643,0.3960910951939624,0.2873893437157078
1663,0.2917121153354047,0.4063804675541478,0.40228621832729444
1665,0.3936935294704851,0.5094782732552263,0.4157341241821495
1666,0.3751355378181445,0.40264188124128286,0.36277271626503416
1667,0.0,0.0,0.0
1668,0.0,0.0,0.0
1669,0.0,0.0,0.0
1670,0.0,0.0,0.0
1671,0.0,0.0,0.0
1672,0.0,0.0,0.012178758570941653
1673,0.0,0.0,0.0
1674,0.034185283711822105,0.1038856554706332,0.027893992565873098
1675,0.11884078226160855,0.3127364790599871,0.22338414739670345
1676,0.2958878841701319,0.3731404939861678,0.3163805614616323
1677,0.1344703895371113,0.244558730288827,0.13426864535533484
1678,0.23412624943427907,0.3160368311240253,0.2908690708778554
1687,0.32164971633733214,0.17944044957084712,0.3552547484767527
1690,0.2694601043537493,0.18680192182827132,0.0
1716,0.3513604241906596,0.45459704503666437,0.42283046639095256
1717,0.3393301677531077,0.42457645199504446,0.37196350661942157
1718,0.48247689640300107,0.4859839012268692,0.4352959369749264
1719,0.3500559895533708,0.39002078047904537,0.38544771757377705
1723,0.15832461253578575,0.2677438972710747,0.1753985379950644
1725,0.34512121298421833,0.4145804612681557,0.3988768636503162
1727,0.37154706755809047,0.4114023532968774,0.47311465618393866
1728,0.3544343537102373,0.5768255865956352,0.44740921687718666
1729,0.36665506835388517,0.4647043536237416,0.3639470419027869
1730,0.10933111835350127,0.14074425344307753,0.0999188627919047
1731,0.04188376782513485,0.030456472927335596,0.07901946288152939
1733,0.005800071714131404,0.010716450997481822,0.008010007439955375
1734,0.02444710844254494,0.007277497518093384,0.09734575536491989
1735,0.0,0.029075998794109405,0.0
1736,0.35893916974229567,0.47650680153619934,0.4300438641328524
1737,0.2380024339069833,0.38816779894003844,0.3331825945476317
1738,0.3866014472711269,0.4944603905641676,0.413901793883578
1739,0.386610877500894,0.33573613796231655,0.31857916102210615
1740,0.023148212326521558,0.029075998794109405,0.09436322450711881
1741,0.1885484732053057,0.29242030188960405,0.17092696255179382
1742,0.22811201552457663,0.1840068178798962,0.3011365774285831
1743,0.3775274393177583,0.42907279538169885,0.4248819002436828
1745,0.1568242074252707,0.08851773569455793,0.02580519522707531
1746,0.06360295252554557,0.049618748793205714,0.0036454699749618497
1747,0.037569624664556704,0.00639785583818715,0.006288706954252695
1748,0.023800120438587705,0.1315607279201913,0.022945044334076053
1749,0.0,0.0,0.02509836619461772
1750,0.0016975901978076029,0.004613636892234392,0.0009248590718990001
1755,0.0008529971234947871,0.0018725522533507403,0.029260893227443886
1756,0.17249966947780265,0.0037087419610916175,0.01616853716263332
1757,0.027610770171417654,0.07455715773158648,0.12235694623474772
1758,0.0,0.0,0.0
1759,0.30655360127237763,0.12845225489769865,0.37150358001697187
1760,0.2699395341027967,0.221078630821351,0.3326134732213947
1761,0.0008529971234947871,0.03181708343299305,0.04192638263329018
1762,0.21003971322294504,0.2597234965455511,0.3048478371216211
1763,0.21259017130991725,0.26294340607143707,0.30699181213653565
1767,0.07177346568863054,0.04265407083773703,0.07200900751247843
1768,0.0033622153870905155,0.019575425197793594,0.015384164829807112
1769,0.0,0.0,0.0
1770,0.0,0.0,0.0207406508199674
1773,0.18845338112277407,0.17130275872967987,0.23401376872217464
1774,0.216244598556075,0.16703613433217335,0.29795160805000814
1775,0.034758700589704476,0.021854108921660415,0.09536807288674223
1776,0.0,0.0018725522533507403,0.0
1777,0.30788676565860956,0.2919038101256537,0.30557957434665217
1778,0.4129718222903153,0.48864529848193755,0.4214039809634131
1780,0.019129093314201737,0.0037087419610916175,0.14828288200956632
1781,0.37849692394198003,0.3448893225612222,0.4091393327476459
1783,0.34320271341594494,0.3975567422108471,0.440103919769372
1785,0.3559039697634613,0.4107659898842187,0.3541499217393923
1786,0.41974814611911454,0.4815587987970282,0.4582788528220984
1787,0.1031254065911453,0.20034239497817946,0.21355378516078366
1788,0.12220299764869907,0.15716291853540476,0.23363822247455449
1789,0.1615098273667167,0.24667112189827586,0.25706416262090126
1791,0.0,0.0,0.0027474188357120687
1793,0.2576636549609136,0.297679671678694,0.26608771400201986
1794,0.19181193701471508,0.0009409112327372734,0.21147560251620623
1795,0.0449826174025845,0.08777315862949606,0.10455947228010616
1796,0.28215542373456093,0.2524775342529982,0.29955773421172854
1797,0.2464345861809297,0.243843981619878,0.30630559587943823
1798,0.2976626913632599,0.319677387775322,0.32357280633090746
1800,0.004182561394741299,0.021854108921660415,0.0045349271916093
1801,0.2221590472099384,0.2736828851916735,0.2301100858665387
1802,0.2804482654242804,0.4048896570679888,0.33744201929273543
1803,0.14995103847172522,0.08626618173667643,0.059168269278209465
1804,0.0,0.0,0.0036454699749618497
1805,0.0,0.0,0.0018406060836133342
1806,0.19126123595419633,0.05662645782959591,0.14204506546966983
1807,0.0,0.010716450997481822,0.0018406060836133342
1808,0.19052142119118284,0.24297909023652844,0.3156982605878131
1809,0.3187233677505744,0.2603883562903361,0.3660169028624867
1810,0.29723579721690313,0.38030214925274647,0.3636130315099891
1811,0.0016975901978076029,0.0009409112327372734,0.0
1812,0.0,0.02837812995360463,0.28730488430976975
1813,0.06153717778061219,0.0009409112327372734,0.049865755024225425
1814,0.0,0.0018725522533507403,0.0
1815,0.011981162895914915,0.00986836640069617,0.03891810809166872
1816,0.0,0.0,0.007153341745905693
1819,0.299453642597711,0.3385710348479448,0.3030464027894493
1820,0.15273791274880094,0.15805585055949217,0.18231686679695636
1821,0.0469879837850632,0.03578525161631847,0.061114886391846854
1822,0.31979908799227236,0.3730124495540189,0.44507862424433003
1823,0.0,0.0009409112327372734,0.0009248590718990001
1824,0.12199667864751548,0.2910366715530454,0.09266395286778477
1825,0.1644551306263103,0.1787289277887102,0.0036454699749618497
1826,0.0,0.0009409112327372734,0.0
1827,0.3627594440796986,0.24653175444682365,0.245691461013133
1828,0.0,0.0009409112327372734,0.0
1829,0.33207470255620875,0.43062818926474306,0.250396224436861
1830,0.0008529971234947871,0.004613636892234392,0.0036454699749618497
1831,0.1840612451065442,0.14368638228080324,0.18400098033700674
1832,0.2956702375826098,0.4033085563003429,0.01924146396657476
1833,0.0033622153870905155,0.0,0.0045349271916093
1834,0.0,0.004613636892234392,0.0045349271916093
1836,0.20702885050975264,0.15626147416160494,0.2595459899796568
1837,0.1313792093318866,0.1529432109330523,0.19199214100448625
1838,0.17111324297412597,0.22071282456750474,0.26988414246698506
1839,0.37323892674897685,0.18601171556939658,0.20192640262400804
1840,0.0065975240099056765,0.010716450997481822,0.2181998537859862
1841,0.3758013286161155,0.42371307174316847,0.44052744605699096
1842,0.007387626410394262,0.005509954491184496,0.009700009812780701
1843,0.3413842494144481,0.17685351867049137,0.35263517170737724
1844,0.10836790031407166,0.24653175444682365,0.22056863171274457
1845,0.27956533234835196,0.28820715183957607,0.29817739173149277
1846,0.06278260651789479,0.3597506764500299,0.012178758570941653
1847,0.25295323598178887,0.39444198944702163,0.09436322450711881
1848,0.16839156982208014,0.3969192035098204,0.061114886391846854
1849,0.18759277207389582,0.2599052860254938,0.255590177246132
1850,0.13266557543087562,0.12422675933521014,0.15518450371038556
1852,0.011981162895914915,0.1809872034411277,0.17567977140126848
1854,0.4173048071230461,0.40836593546001454,0.4659306339871697
1855,0.2783070752528543,0.41892527241373023,0.33905386725480585
1856,0.286234653776244,0.34060411820597686,0.3196294272232242
1857,0.2898374711680012,0.31772694120489026,0.3603015719278251
1859,0.2243149797134847,0.2953782087829756,0.19443368096717858
1861,0.3471024321471168,0.3323363919207141,0.3368488926652481
1869,0.25672488944245836,0.28963249468002283,0.3668644275594264
1870,0.06319376080059308,0.23723280068381597,0.2703416375817911
1871,0.23088234849877634,0.31225048269589556,0.2676144996909204
1874,0.32336268999328227,0.45321202709232417,0.40929866497446127
1875,0.1645809200892502,0.23418344910951683,0.12210742240746932
1876,0.2296555912262366,0.29921007576039527,0.2857713424126153
1877,0.21492731863873046,0.2919038101256537,0.2808770744527344
1879,0.013459225435695187,0.013216000897909565,0.08442042595418552
1880,0.004182561394741299,0.03382198112249339,0.0018406060836133342
1889,0.36402049961014515,0.3468647457071617,0.3891361398139035
1890,0.07540644592032542,0.26381870511994443,0.16576187993062244
1891,0.4180203118620269,0.4259563110246732,0.44977112342352893
1892,0.4160230679264545,0.4164372874614846,0.4378481811153431
1893,0.25921966708589367,0.08473479930149737,0.26033993378061887
1894,0.3538697792420135,0.418767445579082,0.34453055772618213
1896,0.0008529971234947871,0.09969658760705657,0.11401992636791188
1901,0.24662787939385367,0.004613636892234392,0.06207311724821303
1902,0.14067011467258456,0.1467402795090896,0.060146673784474816
1903,0.08256860345732583,0.0009409112327372734,0.2473945649098206
1906,0.2626507788415158,0.051830798169523976,0.24667782580390954
1907,0.2694601043537493,0.0037087419610916175,0.3467633011180838
1908,0.0,0.0,0.008858849593758931
1909,0.07177346568863054,0.06833965495407104,0.03891810809166872
1910,0.0033622153870905155,0.005509954491184496,0.0045349271916093
1911,0.23395854379824557,0.20292097605637366,0.38336693675745953
1912,0.3516019246505519,0.42125060953236443,0.34557466839115475
1915,0.7697941664129279,0.872994925854012,0.834244205722934
1917,0.329028298113602,0.5395651766859831,0.5597341923814374
1933,0.5697339955083848,0.6774431570287013,0.6182534454326643
1936,0.5201195628889206,0.6130998466624838,0.6824272816825989
1937,0.6236737474135252,0.7016618880174252,0.6873744015058942
1938,0.5615762892056378,0.6692538686951546,0.6095237117059592
1939,0.3130435354730963,0.3750943737657474,0.34633893324719806
1942,0.2679678908086436,0.23290341875248782,0.2605091858513731
1943,0.0449826174025845,0.12989964231932324,0.18218604683188538
1944,0.0683667060014408,0.2565156471749639,0.19234488362838081
1945,0.2525037042562945,0.22836626945143795,0.3041102934947953
1946,0.10566184912172501,0.029768754996474318,0.11510387532708621
1947,0.2693120464523304,0.22324423994378356,0.21503652958275082
1948,0.22906519286222005,0.35357201481268796,0.02509836619461772
1949,0.15641040692616523,0.009012606725890536,0.26496624163987076
1950,0.09360567484262637,0.014846399885270206,0.14423685677782885
1951,0.07611492518931462,0.10668075941900833,0.2475890837875947
1952,0.2228625054950696,0.20671475471266837,0.2689623408306495
1953,0.2459007715266412,0.1553513535777464,0.11931751782327225
1954,0.23254808908498226,0.20135979533448323,0.24745944977796291
1955,0.16111808790233184,0.1654057353448127,0.11880114110714396
1956,0.22164379094131337,0.3122156729039718,0.1393863178403907
1958,0.2724045387095655,0.3362505716362908,0.36750840867943146
1959,0.01047716811556418,0.027675072449558077,0.01924146396657476
1960,0.004182561394741299,0.05505477402493094,0.02148127282492568
1961,0.0,0.009012606725890536,0.0009248590718990001
1962,0.13966746577361788,0.17434356088950792,0.11983104161481248
1964,0.3911201611772686,0.4507986587949143,0.34736303659246853
1965,0.41324180229630914,0.5300230441250113,0.5297397362265885
1967,0.30066999467807065,0.35845719093335693,0.331962486039799
1968,0.4516737105236231,0.49982366221882546,0.3919466232155496
1969,0.3602444298819737,0.4189477976160028,0.39120358909254965
1973,0.6013022673380759,0.6858470956704759,0.608195221408308
1974,0.4823843868577515,0.545175895578698,0.5343299229077706
1975,0.4246473680938684,0.5640034392458669,0.5224497373555422
1977,0.3908333935969117,0.4891129565130546,0.4261141506035281
1978,0.38077788977645355,0.43785886054175555,0.4564688549822916
1979,0.2659112940883661,0.29715037411459977,0.29627888680263403
1981,0.45726588302279325,0.5701845479889898,0.5174078632779726
1982,0.5011591717836361,0.6261405152772131,0.5540393976128711
1983,0.4064555201355877,0.49752162005633105,0.4566398339677028
1984,0.5828027775074355,0.6852088725183638,0.5975308047990615
1990,0.002533943208326684,0.0,0.005415953407313117
1991,0.0,0.0,0.009700009812780701
1992,0.2246898731839013,0.34422156993289854,0.27397150381812735
1993,0.07957206718980417,0.0037087419610916175,0.17253838710206518
1994,0.33143095357152585,0.4325103034524877,0.3765550573704058
1995,0.0008529971234947871,0.005509954491184496,0.0027474188357120687
1996,0.0,0.00639785583818715,0.008858849593758931
1997,0.2564670681846268,0.29458445321649473,0.23326115270857475
1998,0.25054339727228403,0.2677996031923872,0.2664056649500541
1999,0.3304561742340564,0.31315106853825947,0.037686996453283786
2000,0.23906340665278578,0.25410065681400046,0.24555915128283493
2001,0.0,0.021854108921660415,0.008010007439955375
2002,0.24565702526173808,0.30981802980010203,0.34182079420154593
2004,0.2722256830143667,0.3698104788027792,0.3345395174763994
2005,0.17718285095290287,0.2603883562903361,0.25220108832820953
2006,0.004182561394741299,0.0,0.04192638263329018
2009,0.07681759718588393,0.14714011434874927,0.11347317438052595
2010,0.36218460618725545,0.44487578917535414,0.4238278094466577
2011,0.23105617519627814,0.3206377291237855,0.24829885694731818
2012,0.13411245372018027,0.38036991048724283,0.3917408199655389
2013,0.1492023393580169,0.2360715810315235,0.29066555082754825
2014,0.47194383362194375,0.4650023577799278,0.5162708976372004
2015,0.042408084466410464,0.00639785583818715,0.010533625892368973
2016,0.002533943208326684,0.049618748793205714,0.11802115692293126
2017,0.4100808947996497,0.4601760557220435,0.4517221622192815
2018,0.0,0.0,0.08916927169784787
2019,0.0,0.0,0.07071505292826352
2020,0.0,0.010716450997481822,0.037065271259983344
2021,0.1668141275116514,0.20489106395395018,0.12110257402784588
2022,0.2565530947885467,0.06119059940602181,0.20866320275183967
2023,0.6457150043709579,0.7380340970737665,0.7182269427001721
2026,0.3463214656057667,0.3286929194087645,0.42301705885965557
2027,0.21415532771571918,0.20745558177084159,0.3207269539641789
2028,0.005800071714131404,0.085503590517406,0.0045349271916093
2029,0.4522500703622532,0.46595244878815034,0.519519400778929
2030,0.35110397409662875,0.4436002504940348,0.41199948364064515
2033,0.21323392029460025,0.30713784306945574,0.31610204348111315
2034,0.2965914433887718,0.23653778147637283,0.18179247855222447
2035,0.17900800888795976,0.31277109769434525,0.26453542942091113
2036,0.16432915631471767,0.30434163700744715,0.33369697090100464
2037,0.3936327343182197,0.3845924457762724,0.4256098527803173
2038,0.0,0.0018725522533507403,0.0
2039,0.21576163669491877,0.2726833458849736,0.30091787716335555
2040,0.19858210025389755,0.2671850256756502,0.26033993378061887
2041,0.09273829303856893,0.23921240660775805,0.060146673784474816
2042,0.0033622153870905155,0.0009409112327372734,0.030607983035880734
2043,0.0683667060014408,0.08702267216085492,0.20096872027812604
2044,0.05411609098586959,0.0,0.142647970739302
2045,0.0033622153870905155,0.004613636892234392,0.0045349271916093
2046,0.0,0.002795103948375123,0.048220622345652754
2047,0.060273388254299065,0.018803496023773746,0.04251652791637796
2048,0.32288808391672985,0.21228483051478553,0.33677448500029566
2049,0.023148212326521558,0.1072908312041032,0.22245508626011692
2050,0.2863865685840523,0.35941310965265455,0.42178254607985777
2051,0.0065975240099056765,0.13902100213217886,0.25318207442457163
2052,0.38857780783262136,0.3291015160882415,0.33069966351477637
2053,0.012723379684873519,0.21620907821488142,0.16591796320800506
2054,0.246724362807091,0.2886548837304632,0.29082840250274183
2055,0.1791141705159076,0.255315861346602,0.1432469904485257
2056,0.002533943208326684,0.009012606725890536,0.007153341745905693
2057,0.1157866245158719,0.16606127210320787,0.19362693940059209
2058,0.3585737689605463,0.4470506691749337,0.39067712954618694
2059,0.2697185919608757,0.3545338479057238,0.2584575314227276
2060,0.21631337152696134,0.2804960246147805,0.2582267490078531
2063,0.22099533472063826,0.2906875772989045,0.29090972146666844
2064,0.28854480714122577,0.3117969528159895,0.3501117451813913
2065,0.08887479157557408,0.2553793889262122,0.15622886941508266
2066,0.0,0.005509954491184496,0.0045349271916093
2067,0.3209223685542051,0.39331162102304884,0.3853300624063718
2068,0.29509627223876855,0.3117269855181668,0.30215042930216807
2069,0.007387626410394262,0.5599263658544208,0.030607983035880734
2070,0.004182561394741299,0.011556996964798548,0.0036454699749618497
2071,0.3200044186380119,0.39716055692930563,0.3842048471182673
2072,0.14614038873889526,0.17685351867049137,0.1604583328966643
2073,0.2438314347555044,0.25089267929960324,0.23854869591378394
2074,0.13429160844288218,0.18508138397402688,0.22546173880748246
2077,0.29096716977397097,0.34630800574746573,0.43324464496089427
2078,0.01047716811556418,0.0009409112327372734,0.11429210099823629
2079,0.5081252868621071,0.5628992239236595,0.6063970211906152
2081,0.07540644592032542,0.16958767661878688,0.1457990375813381
2086,0.16742427602058008,0.09836939671605804,0.17707331429367446
2091,0.47271056150362206,0.5990075425848964,0.5442173696190422
2098,0.41752863363038917,0.5073048687437149,0.4085336600811577
2099,0.004182561394741299,0.0,0.009700009812780701
2100,0.01047716811556418,0.017240472029426024,0.09368723920145473
2101,0.22112541896959395,0.3379365736562927,0.24771853724840823
2103,0.0,0.031139225342471582,0.06442634597401085
2104,0.0065975240099056765,0.0,0.029260893227443886
2107,0.3779248984408362,0.49250459669308505,0.33172701001559773
2108,0.40938967248027697,0.489048589298344,0.4517437720701572
2109,0.39004885976554954,0.4503392140411314,0.45494356269275826
2110,0.20929685325714584,0.26684811035951894,0.20807054886397627
2113,0.3315385813365887,0.2014721670633262,0.3381537005321373
2114,0.24206799165877543,0.30669596937430316,0.21392669466736994
2115,0.08703116130222192,0.17582806231451628,0.10117918813364286
2116,0.039212975377092604,0.03834110446493727,0.11153381046594017
2117,0.17408932701594834,0.2566410593932053,0.2272523778443449
2118,0.19052142119118284,0.34111845615444913,0.32382984386713826
2119,0.20594955833021167,0.30258480265394627,0.25576829464942197
2120,0.20414639483875038,0.16154557493872748,0.24052637839196161
2121,0.17076310428336455,0.0009409112327372734,0.12626083004919494
2122,0.14296500706966495,0.07957926523173037,0.1721016710135803
2123,0.021162204502400788,0.007277497518093384,0.012178758570941653
2124,0.0033622153870905155,0.0018725522533507403,0.011359831953231318
2125,0.15953297950072462,0.2783289114655204,0.009700009812780701
2128,0.0,0.002795103948375123,0.0018406060836133342
2130,0.446754298689017,0.529534735274883,0.5160187434737659
2131,0.3963098693791788,0.24305146743003,0.3974153131274627
2132,0.3429206182683317,0.3581149664523614,0.3932665947839508
2134,0.055023247637508106,0.0,0.02148127282492568
2135,0.24796886433610996,0.2804473195924865,0.2835545779735684
2137,0.2190200053053947,0.31533202687710776,0.39088529888256174
2138,0.0008529971234947871,0.005509954491184496,0.0986412128486156
2139,0.0,0.0,0.15895780142269259
2140,0.19704667705382248,0.28010568020623244,0.208268520333578
2145,0.2371440987901737,0.2348170246703173,0.22749390479663734
2146,0.32535095587309265,0.4042077567988834,0.3061332472859451
2147,0.0065975240099056765,0.0037087419610916175,0.01459311690751855
2149,0.31851494191580376,0.23322505443228322,0.35166783532633433
2150,0.23157555041843672,0.46621923170095925,0.31668905019432714
2151,0.43388492675729684,0.002795103948375123,0.21846605225864832
2152,0.21179674491423592,0.40069517131588445,0.09767131636269905
2153,0.0,0.009012606725890536,0.006288706954252695
2155,0.0,0.0,0.010533625892368973
2157,0.057688503871682194,0.08664518344120718,0.17497508591942246
2158,0.0,0.0,0.0
2159,0.011232463782206584,0.052375818690971694,0.049865755024225425
2160,0.0,0.0,0.0
2161,0.11841107958940851,0.28251930788736074,0.18451308945528733
2162,0.0,0.0,0.03389269126663275
2165,0.0016975901978076029,0.0037087419610916175,0.0018406060836133342
2166,0.07324518430007133,0.20943762363915877,0.04932060642430781
2167,0.0,0.0,0.017717699187517852
2168,0.005800071714131404,0.0,0.0
2169,0.0008529971234947871,0.0,0.0
2170,0.04846181097968749,0.024809374396602857,0.0285799556043404
2171,0.4560790204841843,0.641607838309174,0.4746359083836152
2172,0.014188808593562897,0.1680010488138511,0.0
2173,0.0,0.0,0.02650668964996164
2175,0.30260105981403035,0.42551610256561045,0.42515075703811456
2176,0.18213702425027267,0.2586253588000667,0.29208092076716324
2177,0.27863999024839486,0.40050375262968235,0.38076054569064377
2178,0.1561334260596397,0.2468797886957717,0.23150665325619318
2180,0.2751474262092645,0.24812221122311406,0.2575309436136765
2181,0.3291021039757694,0.39404716299160575,0.39952334781970633
2182,0.31938694535413004,0.3490830727565512,0.21864309530234619
2184,0.24181308363981327,0.2412252075246677,0.3234869689507826
2185,0.07681759718588393,0.16273717592898562,0.17397946356291838
2186,0.2754928154903964,0.375701221291207,0.36670273270303877
2187,0.1157866245158719,0.17844281320221966,0.13876180774289867
2188,0.13266557543087562,0.1350248808131048,0.16544892485436172
2189,0.30174253507657345,0.37135052982254835,0.41846299862851283
2191,0.019812168670244032,0.00986836640069617,0.09701905003790709
2192,0.03532830736053441,0.24181345700301599,0.4664977274914852
2193,0.3538006736327798,0.46455847467671557,0.33204084566493125
2194,0.3596653317310498,0.5517554226161837,0.46335407708754184
2195,0.384220428629327,0.5834132092702434,0.4445665151260494
2196,0.03701476509892606,0.00814903178609486,0.008858849593758931
2197,0.5706060451058298,0.6711733493855445,0.6315069977062057
2199,0.10541155550271533,0.0037087419610916175,0.01299053289979157
2200,0.4655874053983255,0.05918923795551119,0.2442927252177944
2201,0.27706392447154576,0.004613636892234392,0.37045603049733183
2202,0.3904735798321048,0.018025213451781062,0.445687916391484
2203,0.005800071714131404,0.00986836640069617,0.0272029293836508
2204,0.004182561394741299,0.0,0.0
2205,0.0,0.004613636892234392,0.0
2206,0.0,0.0,0.0
2207,0.04029129781660253,0.03448094405885205,0.016946345633316377
2208,0.0,0.00639785583818715,0.052014927532303766
2209,0.0,0.0,0.0
2212,0.0049951314938546515,0.00986836640069617,0.031935828044861836
2213,0.0,0.0,0.0018406060836133342
2214,0.0,0.0,0.0
2215,0.0,0.0,0.0
2217,0.29208217453432467,0.03315839384700412,0.2556495876475406
2218,0.18295249297839478,0.20954079964360445,0.18166091792185338
2219,0.0,0.0,0.0
2220,0.0,0.002795103948375123,0.0
2222,0.3676136985950667,0.4902747302629015,0.44992549088885214
2224,0.44834309725184446,0.516976315525605,0.48875851579749496
2230,0.19335331493487212,0.2522152295114511,0.17511645107190354
2232,0.23974606358152165,0.3641936712304838,0.41066448661797633
2235,0.3226497918838997,0.33339982732226603,0.29449733717337406
2237,0.38577702055403285,0.47997157151335185,0.4869367700919584
2239,0.22034193595060653,0.17801201155188895,0.3150422676223508
2241,0.15039713923702255,0.2415932920637598,0.20925210167962524
2242,0.1376262859230182,0.1289371831332262,0.21080449801343346
2243,0.007387626410394262,0.0009409112327372734,0.008858849593758931
2244,0.1841613332715766,0.00639785583818715,0.008010007439955375
2245,0.15288211043395625,0.08119572850339367,0.19557415625529095
2246,0.11534129622290953,0.02260162900966625,0.16988677105792144
2247,0.22500103687803222,0.11403756270953938,0.17830988556787047
2248,0.0,0.0,0.006288706954252695
2249,0.0,0.0009409112327372734,0.011359831953231318
2250,0.3000251480718181,0.0,0.047107464491929325
2251,0.0,0.0,0.0
